,residue,split,target
3555,3ol9.D.805,train,False
3556,3ol9.C.689,train,False
3557,3ol9.F.602,train,False
3558,3ol9.H.805,train,False
3559,3ol9.B.606,train,False
3560,3ol9.F.612,train,False
3561,3ol9.G.689,train,False
3562,3ol9.F.603,train,False
3563,3ol9.B.609,train,False
3564,3ol9.B.603,train,False
3565,3ol9.G.694,train,False
3566,3ol9.F.596,train,False
3567,3ol9.B.610,train,False
3568,3ol9.G.692,train,False
3569,3ol9.G.701,train,False
3570,3ol9.F.607,train,False
3571,3ol9.B.605,train,False
3572,3ol9.F.600,train,False
3573,3ol9.B.599,train,False
3574,3ol9.B.611,train,False
3575,3ol9.B.608,train,False
3576,3ol9.C.690,train,False
3577,3ol9.F.613,train,False
3578,3ol9.H.806,train,False
3579,3ol9.G.696,train,False
3580,3ol9.B.598,train,False
3581,3ol9.F.611,train,False
3582,3ol9.C.698,train,False
3583,3ol9.C.695,train,False
3584,3ol9.C.700,train,False
3585,3ol9.C.688,train,False
3586,3ol9.F.606,train,False
3587,3ol9.D.806,train,False
3588,3ol9.C.696,train,False
3589,3ol9.F.597,train,False
3590,3ol9.C.702,train,True
3591,3ol9.C.701,train,False
3592,3ol9.B.604,train,False
3593,3ol9.C.694,train,False
3594,3ol9.G.695,train,False
3595,3ol9.B.607,train,False
3596,3ol9.F.605,train,False
3597,3ol9.C.697,train,False
3598,3ol9.F.608,train,False
3599,3ol9.F.599,train,False
3600,3ol9.B.597,train,False
3601,3ol9.C.692,train,False
3602,3ol9.B.601,train,False
3603,3ol9.F.610,train,False
3604,3ol9.G.693,train,False
3605,3ol9.F.609,train,False
3606,3ol9.B.600,train,False
3607,3ol9.G.699,train,False
3608,3ol9.G.691,train,False
3609,3ol9.D.804,train,False
3610,3ol9.G.698,train,False
3611,3ol9.B.596,train,False
3612,3ol9.F.598,train,False
3613,3ol9.B.602,train,False
3614,3ol9.F.604,train,False
3615,3ol9.G.697,train,False
3616,3ol9.G.702,train,True
3617,3ol9.C.691,train,False
3618,3ol9.C.699,train,False
3619,3ol9.G.690,train,False
3620,3ol9.F.601,train,False
3621,3ol9.B.612,train,False
3622,3ol9.H.804,train,False
3623,3ol9.G.700,train,False
3624,3oxe.A.2,train,False
3625,3oxe.A.1,train,True
3626,3oxe.A.3,train,False
3627,3oxe.A.4,train,False
3628,3oxe.A.5,train,False
3629,3oxe.A.6,train,False
3630,3oxe.A.7,train,False
3631,3oxe.A.8,train,False
3632,3oxe.A.9,train,False
3633,3oxe.A.10,train,False
3634,3oxe.A.11,train,False
3635,3oxe.A.12,train,False
3636,3oxe.A.13,train,False
3637,3oxe.A.14,train,False
3638,3oxe.A.15,train,False
3639,3oxe.A.16,train,False
3640,3oxe.A.17,train,False
3641,3oxe.A.18,train,False
3642,3oxe.A.19,train,False
3643,3oxe.A.20,train,False
3644,3oxe.A.21,train,False
3645,3oxe.A.22,train,False
3646,3oxe.A.23,train,False
3647,3oxe.A.24,train,False
3648,3oxe.A.25,train,False
3649,3oxe.A.26,train,False
3650,3oxe.A.27,train,False
3651,3oxe.A.28,train,False
3652,3oxe.A.29,train,False
3653,3oxe.A.30,train,False
3654,3oxe.A.31,train,False
3655,3oxe.A.32,train,False
3656,3oxe.A.33,train,False
3657,3oxe.A.34,train,False
3658,3oxe.A.35,train,False
3659,3oxe.A.36,train,False
3660,3oxe.A.37,train,False
3661,3oxe.A.38,train,False
3662,3oxe.A.39,train,False
3663,3oxe.A.40,train,False
3664,3oxe.A.41,train,False
3665,3oxe.A.42,train,False
3666,3oxe.A.43,train,False
3667,3oxe.A.44,train,False
3668,3oxe.A.45,train,False
3669,3oxe.A.46,train,False
3670,3oxe.A.47,train,False
3671,3oxe.A.48,train,False
3672,3oxe.A.49,train,False
3673,3oxe.A.50,train,False
3674,3oxe.A.51,train,False
3675,3oxe.A.52,train,False
3676,3oxe.A.53,train,False
3677,3oxe.A.54,train,False
3678,3oxe.A.55,train,False
3679,3oxe.A.56,train,False
3680,3oxe.A.57,train,False
3681,3oxe.A.58,train,False
3682,3oxe.A.59,train,False
3683,3oxe.A.60,train,False
3684,3oxe.A.61,train,False
3685,3oxe.A.62,train,False
3686,3oxe.A.63,train,False
3687,3oxe.A.64,train,False
3688,3oxe.A.65,train,False
3689,3oxe.A.66,train,False
3690,3oxe.A.67,train,False
3691,3oxe.A.68,train,False
3692,3oxe.A.69,train,False
3693,3oxe.A.70,train,False
3694,3oxe.A.71,train,False
3695,3oxe.A.72,train,False
3696,3oxe.A.73,train,False
3697,3oxe.A.74,train,False
3698,3oxe.A.75,train,False
3699,3oxe.A.76,train,False
3700,3oxe.A.77,train,False
3701,3oxe.A.78,train,False
3702,3oxe.A.79,train,False
3703,3oxe.A.80,train,False
3704,3oxe.A.81,train,False
3705,3oxe.A.82,train,False
3706,3oxe.A.83,train,False
3707,3oxe.A.84,train,False
3708,3oxe.A.85,train,False
3709,3oxe.A.86,train,False
3710,3oxe.A.87,train,False
3711,3oxe.A.88,train,True
3712,3oxe.B.2,train,False
3713,3oxe.B.1,train,False
3714,3oxe.B.3,train,False
3715,3oxe.B.4,train,False
3716,3oxe.B.5,train,False
3717,3oxe.B.6,train,False
3718,3oxe.B.7,train,False
3719,3oxe.B.8,train,False
3720,3oxe.B.9,train,False
3721,3oxe.B.10,train,False
3722,3oxe.B.11,train,False
3723,3oxe.B.12,train,False
3724,3oxe.B.13,train,False
3725,3oxe.B.14,train,False
3726,3oxe.B.15,train,False
3727,3oxe.B.16,train,False
3728,3oxe.B.17,train,False
3729,3oxe.B.18,train,False
3730,3oxe.B.19,train,False
3731,3oxe.B.20,train,False
3732,3oxe.B.21,train,False
3733,3oxe.B.22,train,False
3734,3oxe.B.23,train,False
3735,3oxe.B.24,train,False
3736,3oxe.B.25,train,False
3737,3oxe.B.26,train,False
3738,3oxe.B.27,train,False
3739,3oxe.B.28,train,False
3740,3oxe.B.29,train,False
3741,3oxe.B.30,train,False
3742,3oxe.B.31,train,False
3743,3oxe.B.32,train,False
3744,3oxe.B.33,train,False
3745,3oxe.B.34,train,False
3746,3oxe.B.35,train,False
3747,3oxe.B.36,train,False
3748,3oxe.B.37,train,False
3749,3oxe.B.38,train,False
3750,3oxe.B.39,train,False
3751,3oxe.B.40,train,False
3752,3oxe.B.41,train,False
3753,3oxe.B.42,train,False
3754,3oxe.B.43,train,False
3755,3oxe.B.44,train,False
3756,3oxe.B.45,train,False
3757,3oxe.B.46,train,False
3758,3oxe.B.47,train,False
3759,3oxe.B.48,train,False
3760,3oxe.B.49,train,False
3761,3oxe.B.50,train,False
3762,3oxe.B.51,train,False
3763,3oxe.B.52,train,False
3764,3oxe.B.53,train,False
3765,3oxe.B.54,train,False
3766,3oxe.B.55,train,False
3767,3oxe.B.56,train,False
3768,3oxe.B.57,train,False
3769,3oxe.B.58,train,False
3770,3oxe.B.59,train,False
3771,3oxe.B.60,train,False
3772,3oxe.B.61,train,False
3773,3oxe.B.62,train,False
3774,3oxe.B.63,train,False
3775,3oxe.B.64,train,False
3776,3oxe.B.65,train,False
3777,3oxe.B.66,train,False
3778,3oxe.B.67,train,False
3779,3oxe.B.68,train,False
3780,3oxe.B.69,train,False
3781,3oxe.B.70,train,False
3782,3oxe.B.71,train,False
3783,3oxe.B.72,train,False
3784,3oxe.B.73,train,False
3785,3oxe.B.74,train,False
3786,3oxe.B.75,train,False
3787,3oxe.B.76,train,False
3788,3oxe.B.77,train,False
3789,3oxe.B.78,train,False
3790,3oxe.B.79,train,False
3791,3oxe.B.80,train,False
3792,3oxe.B.81,train,False
3793,3oxe.B.82,train,False
3794,3oxe.B.83,train,False
3795,3oxe.B.84,train,False
3796,3oxe.B.85,train,False
3797,3oxe.B.86,train,False
3798,3oxe.B.87,train,False
3799,3oxe.B.88,train,True
3800,3p4c.A.102,train,False
3801,3p4c.A.101,train,True
3802,3p4c.A.103,train,True
3803,3p4c.A.104,train,False
3804,3p4c.A.105,train,True
3805,3p4c.A.106,train,False
3806,3p4c.A.107,train,True
3807,3p4c.A.108,train,False
3808,3p4c.B.210,train,False
3809,3p4c.B.209,train,True
3810,3p4c.B.211,train,True
3811,3p4c.B.212,train,False
3812,3p4c.B.213,train,True
3813,3p4c.B.214,train,False
3814,3p4c.B.215,train,True
3815,3p4c.B.216,train,False
3816,3p59.A.47,test,False
3817,3p59.A.46,test,False
3818,3p59.A.48,test,False
3819,3p59.A.49,test,False
3820,3p59.A.50,test,False
3821,3p59.A.51,test,False
3822,3p59.A.52,test,False
3823,3p59.A.53,test,False
3824,3p59.A.54,test,False
3825,3p59.A.55,test,False
3826,3p59.A.56,test,False
3827,3p59.A.57,test,False
3828,3p59.A.58,test,False
3829,3p59.A.59,test,True
3830,3p59.A.60,test,False
3831,3p59.B.105,test,False
3832,3p59.B.104,test,False
3833,3p59.B.106,test,False
3834,3p59.B.107,test,False
3835,3p59.B.108,test,False
3836,3p59.B.109,test,False
3837,3p59.B.110,test,False
3838,3p59.B.111,test,False
3839,3p59.B.112,test,False
3840,3p59.B.113,test,False
3841,3p59.C.47,test,False
3842,3p59.C.46,test,False
3843,3p59.C.48,test,False
3844,3p59.C.49,test,False
3845,3p59.C.50,test,False
3846,3p59.C.51,test,False
3847,3p59.C.52,test,False
3848,3p59.C.53,test,False
3849,3p59.C.54,test,False
3850,3p59.C.55,test,False
3851,3p59.C.56,test,False
3852,3p59.C.57,test,False
3853,3p59.C.58,test,False
3854,3p59.C.59,test,True
3855,3p59.C.60,test,False
3856,3p59.D.105,test,False
3857,3p59.D.104,test,False
3858,3p59.D.106,test,False
3859,3p59.D.107,test,False
3860,3p59.D.108,test,False
3861,3p59.D.109,test,False
3862,3p59.D.110,test,False
3863,3p59.D.111,test,False
3864,3p59.D.112,test,False
3865,3p59.D.113,test,False
3866,3p59.E.47,test,False
3867,3p59.E.46,test,False
3868,3p59.E.48,test,False
3869,3p59.E.49,test,False
3870,3p59.E.50,test,False
3871,3p59.E.51,test,False
3872,3p59.E.52,test,False
3873,3p59.E.53,test,False
3874,3p59.E.54,test,False
3875,3p59.E.55,test,False
3876,3p59.E.56,test,False
3877,3p59.E.57,test,False
3878,3p59.E.58,test,False
3879,3p59.E.59,test,True
3880,3p59.E.60,test,False
3881,3p59.F.105,test,False
3882,3p59.F.104,test,False
3883,3p59.F.106,test,False
3884,3p59.F.107,test,False
3885,3p59.F.108,test,False
3886,3p59.F.109,test,False
3887,3p59.F.110,test,False
3888,3p59.F.111,test,False
3889,3p59.F.112,test,False
3890,3p59.F.113,test,False
3891,3p59.G.47,test,False
3892,3p59.G.46,test,False
3893,3p59.G.48,test,False
3894,3p59.G.49,test,False
3895,3p59.G.50,test,False
3896,3p59.G.51,test,False
3897,3p59.G.52,test,False
3898,3p59.G.53,test,False
3899,3p59.G.54,test,False
3900,3p59.G.55,test,False
3901,3p59.G.59,test,True
3902,3p59.G.58,test,False
3903,3p59.G.60,test,False
3904,3p59.H.105,test,False
3905,3p59.H.104,test,False
3906,3p59.H.106,test,False
3907,3p59.H.107,test,False
3908,3p59.H.108,test,False
3909,3p59.H.109,test,False
3910,3p59.H.110,test,False
3911,3p59.H.111,test,False
3912,3p59.H.112,test,False
3913,3p59.H.113,test,False
3914,3r1d.B.1,test,False
3915,3r1d.B.10,test,False
3916,3r1d.B.2,test,False
3917,3r1d.B.8,test,False
3918,3r1d.B.6,test,False
3919,3r1d.B.7,test,False
3920,3r1d.A.1,test,False
3921,3r1d.A.4,test,False
3922,3r1d.B.11,test,False
3923,3r1d.A.6,test,False
3924,3r1d.A.2,test,False
3925,3r1d.A.10,test,False
3926,3r1d.A.3,test,True
3927,3r1d.A.7,test,False
3928,3r1d.B.9,test,False
3929,3r1d.A.11,test,False
3930,3r1d.A.5,test,False
3931,3r1d.A.8,test,False
3932,3r1d.B.5,test,False
3933,3r1d.B.4,test,False
3934,3r1d.B.3,test,True
3935,3r1d.A.9,test,False
3936,3rw6.H.3,train,False
3937,3rw6.H.2,train,False
3938,3rw6.H.4,train,False
3939,3rw6.H.5,train,False
3940,3rw6.H.6,train,False
3941,3rw6.H.7,train,False
3942,3rw6.H.8,train,False
3943,3rw6.H.9,train,False
3944,3rw6.H.10,train,False
3945,3rw6.H.11,train,False
3946,3rw6.H.12,train,False
3947,3rw6.H.13,train,False
3948,3rw6.H.14,train,False
3949,3rw6.H.15,train,False
3950,3rw6.H.16,train,False
3951,3rw6.H.17,train,False
3952,3rw6.H.18,train,False
3953,3rw6.H.19,train,False
3954,3rw6.H.20,train,False
3955,3rw6.H.21,train,False
3956,3rw6.H.22,train,False
3957,3rw6.H.23,train,False
3958,3rw6.H.24,train,False
3959,3rw6.H.25,train,False
3960,3rw6.H.26,train,False
3961,3rw6.H.27,train,False
3962,3rw6.H.28,train,False
3963,3rw6.H.29,train,False
3964,3rw6.H.30,train,False
3965,3rw6.H.31,train,False
3966,3rw6.H.32,train,False
3967,3rw6.H.33,train,False
3968,3rw6.H.34,train,False
3969,3rw6.H.35,train,False
3970,3rw6.H.36,train,False
3971,3rw6.H.37,train,False
3972,3rw6.H.38,train,False
3973,3rw6.H.39,train,False
3974,3rw6.H.40,train,False
3975,3rw6.H.41,train,False
3976,3rw6.H.42,train,False
3977,3rw6.H.43,train,False
3978,3rw6.H.44,train,False
3979,3rw6.H.45,train,False
3980,3rw6.H.46,train,False
3981,3rw6.H.47,train,False
3982,3rw6.H.48,train,False
3983,3rw6.H.49,train,False
3984,3rw6.H.50,train,False
3985,3rw6.H.51,train,False
3986,3rw6.H.52,train,False
3987,3rw6.H.53,train,False
3988,3rw6.H.54,train,False
3989,3rw6.H.55,train,False
3990,3rw6.H.56,train,False
3991,3rw6.H.57,train,False
3992,3rw6.H.58,train,False
3993,3rw6.H.59,train,False
3994,3rw6.H.60,train,False
3995,3rw6.H.61,train,False
3996,3rw6.H.62,train,True
3997,3s49.A.2,train,False
3998,3s49.A.6,train,True
3999,3s49.A.3,train,False
4000,3s49.A.1,train,False
4001,3s49.A.4,train,False
4002,3s49.B.9,train,False
4003,3s49.A.7,train,False
4004,3s49.B.16,train,False
4005,3s49.A.5,train,False
4006,3s49.B.13,train,False
4007,3s49.B.11,train,False
4008,3s49.A.8,train,False
4009,3s49.B.10,train,False
4010,3s49.B.12,train,False
4011,3s49.B.15,train,False
4012,3s49.B.14,train,True
4013,3ski.A.61,train,False
4014,3ski.A.80,train,False
4015,3ski.A.64,train,False
4016,3ski.A.88,train,False
4017,3ski.A.32,train,False
4018,3ski.A.55,train,False
4019,3ski.A.48,train,False
4020,3ski.A.76,train,False
4021,3ski.A.75,train,False
4022,3ski.A.73,train,False
4023,3ski.A.62,train,False
4024,3ski.A.23,train,False
4025,3ski.A.67,train,False
4026,3ski.A.72,train,False
4027,3ski.A.52,train,False
4028,3ski.A.71,train,False
4029,3ski.A.44,train,False
4030,3ski.A.26,train,False
4031,3ski.A.24,train,False
4032,3ski.A.49,train,False
4033,3ski.A.39,train,False
4034,3ski.A.51,train,False
4035,3ski.A.42,train,False
4036,3ski.A.29,train,False
4037,3ski.A.31,train,False
4038,3ski.A.89,train,True
4039,3ski.A.63,train,False
4040,3ski.A.78,train,False
4041,3ski.A.59,train,False
4042,3ski.A.85,train,False
4043,3ski.A.66,train,False
4044,3ski.A.84,train,False
4045,3ski.A.38,train,False
4046,3ski.A.27,train,False
4047,3ski.A.41,train,False
4048,3ski.A.79,train,False
4049,3ski.A.57,train,False
4050,3ski.A.40,train,False
4051,3ski.A.69,train,False
4052,3ski.A.30,train,False
4053,3ski.A.70,train,False
4054,3ski.A.86,train,False
4055,3ski.A.54,train,False
4056,3ski.A.77,train,False
4057,3ski.A.68,train,False
4058,3ski.A.25,train,False
4059,3ski.A.34,train,False
4060,3ski.A.53,train,False
4061,3ski.A.43,train,False
4062,3ski.A.83,train,False
4063,3ski.A.82,train,False
4064,3ski.A.35,train,False
4065,3ski.A.58,train,False
4066,3ski.A.87,train,False
4067,3ski.A.37,train,False
4068,3ski.A.28,train,False
4069,3ski.A.81,train,False
4070,3ski.A.36,train,False
4071,3ski.A.60,train,False
4072,3ski.A.47,train,False
4073,3ski.A.33,train,False
4074,3ski.A.65,train,False
4075,3ski.A.74,train,False
4076,3ski.A.46,train,False
4077,3ski.A.45,train,False
4078,3ski.A.50,train,False
4079,3ski.A.56,train,False
4080,3sux.X.2,val,False
4081,3sux.X.1,val,False
4082,3sux.X.3,val,False
4083,3sux.X.4,val,False
4084,3sux.X.5,val,False
4085,3sux.X.6,val,False
4086,3sux.X.7,val,False
4087,3sux.X.8,val,False
4088,3sux.X.9,val,False
4089,3sux.X.10,val,False
4090,3sux.X.11,val,False
4091,3sux.X.12,val,False
4092,3sux.X.13,val,False
4093,3sux.X.14,val,False
4094,3sux.X.15,val,False
4095,3sux.X.16,val,False
4096,3sux.X.17,val,False
4097,3sux.X.18,val,False
4098,3sux.X.19,val,False
4099,3sux.X.20,val,False
4100,3sux.X.21,val,False
4101,3sux.X.22,val,False
4102,3sux.X.23,val,False
4103,3sux.X.24,val,False
4104,3sux.X.25,val,False
4105,3sux.X.26,val,False
4106,3sux.X.27,val,False
4107,3sux.X.28,val,False
4108,3sux.X.29,val,False
4109,3sux.X.30,val,False
4110,3sux.X.31,val,False
4111,3sux.X.32,val,False
4112,3sux.X.33,val,False
4113,3sux.X.34,val,False
4114,3sux.X.35,val,False
4115,3sux.X.36,val,False
4116,3sux.X.37,val,False
4117,3sux.X.38,val,False
4118,3sux.X.39,val,False
4119,3sux.X.40,val,False
4120,3sux.X.41,val,False
4121,3sux.X.42,val,False
4122,3sux.X.43,val,False
4123,3sux.X.44,val,False
4124,3sux.X.45,val,False
4125,3sux.X.46,val,False
4126,3sux.X.47,val,False
4127,3sux.X.48,val,False
4128,3sux.X.49,val,False
4129,3sux.X.50,val,False
4130,3sux.X.51,val,False
4131,3sux.X.52,val,False
4132,3sux.X.53,val,False
4133,3sux.X.54,val,False
4134,3sux.X.55,val,False
4135,3sux.X.56,val,False
4136,3sux.X.57,val,False
4137,3sux.X.58,val,False
4138,3sux.X.59,val,False
4139,3sux.X.60,val,False
4140,3sux.X.61,val,False
4141,3sux.X.62,val,False
4142,3sux.X.63,val,False
4143,3sux.X.64,val,False
4144,3sux.X.65,val,False
4145,3sux.X.66,val,False
4146,3sux.X.67,val,False
4147,3sux.X.68,val,False
4148,3sux.X.69,val,False
4149,3sux.X.70,val,False
4150,3sux.X.71,val,False
4151,3sux.X.72,val,False
4152,3sux.X.73,val,False
4153,3sux.X.74,val,False
4154,3sux.X.75,val,False
4155,3sux.X.76,val,False
4156,3sux.X.77,val,False
4157,3sux.X.78,val,False
4158,3sux.X.79,val,False
4159,3sux.X.80,val,False
4160,3sux.X.81,val,False
4161,3sux.X.82,val,False
4162,3sux.X.83,val,False
4163,3sux.X.84,val,False
4164,3sux.X.85,val,False
4165,3sux.X.86,val,False
4166,3sux.X.87,val,False
4167,3sux.X.88,val,False
4168,3sux.X.89,val,False
4169,3sux.X.90,val,False
4170,3sux.X.91,val,False
4171,3sux.X.92,val,False
4172,3sux.X.93,val,False
4173,3sux.X.94,val,False
4174,3sux.X.95,val,False
4175,3sux.X.96,val,False
4176,3sux.X.97,val,False
4177,3sux.X.98,val,False
4178,3sux.X.99,val,False
4179,3sux.X.100,val,False
4180,3sux.X.101,val,True
4181,3t4b.A.126,train,False
4182,3t4b.A.125,train,False
4183,3t4b.A.127,train,False
4184,3t4b.A.128,train,False
4185,3t4b.A.129,train,False
4186,3t4b.A.130,train,False
4187,3t4b.A.131,train,False
4188,3t4b.A.132,train,False
4189,3t4b.A.133,train,False
4190,3t4b.A.134,train,False
4191,3t4b.A.135,train,False
4192,3t4b.A.136,train,False
4193,3t4b.A.137,train,False
4194,3t4b.A.138,train,False
4195,3t4b.A.139,train,False
4196,3t4b.A.286,train,False
4197,3t4b.A.285,train,False
4198,3t4b.A.287,train,False
4199,3t4b.A.288,train,False
4200,3t4b.A.289,train,False
4201,3t4b.A.290,train,False
4202,3t4b.A.291,train,False
4203,3t4b.A.292,train,False
4204,3t4b.A.293,train,False
4205,3t4b.A.294,train,False
4206,3t4b.A.295,train,False
4207,3t4b.A.296,train,False
4208,3t4b.A.297,train,False
4209,3t4b.A.298,train,False
4210,3t4b.A.299,train,False
4211,3t4b.A.300,train,False
4212,3t4b.A.301,train,False
4213,3t4b.A.302,train,False
4214,3t4b.A.303,train,False
4215,3t4b.A.304,train,False
4216,3t4b.A.305,train,False
4217,3t4b.A.306,train,False
4218,3t4b.A.307,train,False
4219,3t4b.A.308,train,False
4220,3t4b.A.309,train,False
4221,3t4b.A.310,train,False
4222,3t4b.A.311,train,False
4223,3t4b.A.312,train,False
4224,3t4b.A.313,train,False
4225,3t4b.A.314,train,False
4226,3t4b.A.315,train,False
4227,3t4b.A.316,train,False
4228,3t4b.A.317,train,False
4229,3t4b.A.318,train,False
4230,3t4b.A.319,train,False
4231,3t4b.A.320,train,False
4232,3t4b.A.321,train,False
4233,3t4b.A.322,train,False
4234,3t4b.A.323,train,False
4235,3t4b.A.324,train,False
4236,3t4b.A.325,train,False
4237,3t4b.A.326,train,False
4238,3t4b.A.327,train,False
4239,3t4b.A.328,train,False
4240,3t4b.A.329,train,False
4241,3t4b.A.330,train,False
4242,3t4b.A.331,train,False
4243,3t4b.A.332,train,True
4244,3td0.A.4,val,False
4245,3td0.A.3,val,False
4246,3td0.A.5,val,False
4247,3td0.A.6,val,False
4248,3td0.A.7,val,False
4249,3td0.A.8,val,False
4250,3td0.A.9,val,False
4251,3td0.A.10,val,False
4252,3td0.A.11,val,True
4253,3td0.A.12,val,False
4254,3td0.A.13,val,False
4255,3td0.A.14,val,False
4256,3td0.A.15,val,False
4257,3td0.A.16,val,False
4258,3td0.A.17,val,False
4259,3td0.A.18,val,False
4260,3td0.A.19,val,False
4261,3td0.A.20,val,False
4262,3td0.A.21,val,False
4263,3td0.A.22,val,False
4264,3td0.A.23,val,False
4265,3td0.B.25,val,False
4266,3td0.B.24,val,False
4267,3td0.B.26,val,False
4268,3td0.B.27,val,False
4269,3td0.B.28,val,False
4270,3td0.B.29,val,False
4271,3td0.B.30,val,False
4272,3td0.B.31,val,False
4273,3td0.B.32,val,False
4274,3td0.B.33,val,False
4275,3td0.B.34,val,True
4276,3td0.B.35,val,False
4277,3td0.B.36,val,False
4278,3td0.B.37,val,False
4279,3td0.B.38,val,False
4280,3td0.B.39,val,False
4281,3td0.B.40,val,False
4282,3td0.B.41,val,False
4283,3td0.B.42,val,False
4284,3td0.B.43,val,False
4285,3td0.B.44,val,False
4286,3td0.B.45,val,False
4287,3td0.B.46,val,False
4288,406d.A.2,train,False
4289,406d.A.1,train,False
4290,406d.A.3,train,False
4291,406d.A.4,train,False
4292,406d.A.5,train,False
4293,406d.A.6,train,False
4294,406d.A.7,train,False
4295,406d.A.8,train,False
4296,406d.A.9,train,False
4297,406d.A.10,train,False
4298,406d.A.11,train,False
4299,406d.A.12,train,True
4300,406d.A.13,train,False
4301,406d.A.14,train,False
4302,406d.A.15,train,False
4303,406d.A.16,train,False
4304,406d.A.17,train,False
4305,406d.E.19,train,False
4306,406d.E.18,train,False
4307,406d.E.20,train,False
4308,406d.E.21,train,False
4309,406d.E.22,train,False
4310,406d.E.23,train,False
4311,406d.E.24,train,False
4312,406d.E.25,train,False
4313,406d.E.26,train,False
4314,406d.E.27,train,False
4315,406d.E.28,train,False
4316,406d.E.29,train,True
4317,406d.E.30,train,False
4318,406d.E.31,train,False
4319,406d.E.32,train,False
4320,406d.E.33,train,False
4321,406d.E.34,train,False
4322,4ato.G.2,train,False
4323,4ato.G.1,train,False
4324,4ato.G.3,train,False
4325,4ato.G.4,train,False
4326,4ato.G.5,train,False
4327,4ato.G.6,train,False
4328,4ato.G.7,train,False
4329,4ato.G.8,train,False
4330,4ato.G.9,train,False
4331,4ato.G.10,train,False
4332,4ato.G.11,train,False
4333,4ato.G.12,train,False
4334,4ato.G.13,train,False
4335,4ato.G.14,train,False
4336,4ato.G.15,train,False
4337,4ato.G.16,train,False
4338,4ato.G.17,train,False
4339,4ato.G.18,train,False
4340,4ato.G.19,train,False
4341,4ato.G.20,train,False
4342,4ato.G.21,train,False
4343,4ato.G.22,train,False
4344,4ato.G.23,train,False
4345,4ato.G.24,train,False
4346,4ato.G.25,train,False
4347,4ato.G.26,train,False
4348,4ato.G.27,train,False
4349,4ato.G.28,train,False
4350,4ato.G.29,train,False
4351,4ato.G.30,train,False
4352,4ato.G.31,train,False
4353,4ato.G.32,train,False
4354,4ato.G.33,train,False
4355,4ato.G.34,train,True
4356,4b3o.R.5,train,True
4357,4b3o.R.4,train,False
4358,4b3o.R.6,train,False
4359,4b3o.R.7,train,False
4360,4b3o.R.8,train,False
4361,4b3o.R.9,train,False
4362,4b3o.R.10,train,False
4363,4b3o.R.11,train,False
4364,4b3o.R.12,train,False
4365,4b3o.R.13,train,False
4366,4b3o.R.14,train,False
